5.769172679822185540e-02 5.999999999999999778e-02
5.913611837719821157e-02 5.700000000000000205e-02
5.999999999999999778e-02 5.506648324325864874e-02
6.041152249063402868e-02 5.399999999999999939e-02
6.150395049578426254e-02 5.100000000000000366e-02
6.250000000000000000e-02 4.828370357569383708e-02
6.259200109785321986e-02 4.800000000000000100e-02
6.349621912974558191e-02 4.499999999999999833e-02
6.439173013990025229e-02 4.200000000000000261e-02
6.500000000000000222e-02 4.000834628333597293e-02
6.527524387104277626e-02 3.899999999999999994e-02
6.616367796177587135e-02 3.600000000000000422e-02
6.732266289816474236e-02 3.300000000000000155e-02
6.750000000000000444e-02 3.263126409017473584e-02
6.882583720233442781e-02 2.999999999999999889e-02
7.000000000000000666e-02 2.828830028277847311e-02
7.106618088114892429e-02 2.699999999999999969e-02
7.249999999999999500e-02 2.556086130539171608e-02
7.463307080460693244e-02 2.400000000000000050e-02
7.499999999999999722e-02 2.374324563294810328e-02
7.749999999999999944e-02 2.236907146429971058e-02
8.000000000000000167e-02 2.134823872309118270e-02
8.097315896183719663e-02 2.100000000000000130e-02
8.250000000000000389e-02 2.038399142595154201e-02
8.500000000000000611e-02 1.945202576969229033e-02
8.750000000000000833e-02 1.859205018732174725e-02
8.939354567000089291e-02 1.800000000000000211e-02
8.999999999999999667e-02 1.778005804282604962e-02
9.249999999999999889e-02 1.699328833385413753e-02
9.500000000000000111e-02 1.635457626666435987e-02
9.750000000000000333e-02 1.582730590909637441e-02
1.000000000000000056e-01 1.538620966461371961e-02
1.025000000000000078e-01 1.503608564888205337e-02
1.029069172630952822e-01 1.499999999999999944e-02
1.049999999999999961e-01 1.477721026495799027e-02
1.074999999999999983e-01 1.473206849018500984e-02
1.100000000000000006e-01 1.496514498249075509e-02
1.101669482270723754e-01 1.499999999999999944e-02
1.125000000000000028e-01 1.541665242108730856e-02
1.150000000000000050e-01 1.608710908725977801e-02
1.175000000000000072e-01 1.690991424793012593e-02
1.199999999999999956e-01 1.778875713885873233e-02
1.206488697860815390e-01 1.800000000000000211e-02
1.224999999999999978e-01 1.850462941928692276e-02
1.250000000000000000e-01 1.907880459632597253e-02
1.275000000000000022e-01 1.953497238070749792e-02
1.300000000000000044e-01 1.987588228059537429e-02
1.325000000000000067e-01 2.012576556256838109e-02
1.350000000000000089e-01 2.035427024409774965e-02
1.375000000000000111e-01 2.068387071084833162e-02
1.388867001301186954e-01 2.100000000000000130e-02
1.400000000000000133e-01 2.123050555762310415e-02
1.425000000000000155e-01 2.204512707393021381e-02
1.449999999999999900e-01 2.319768046007264842e-02
1.464214472042885962e-01 2.400000000000000050e-02
1.474999999999999922e-01 2.451434476300231799e-02
1.499999999999999944e-01 2.581265027976063081e-02
1.521152199489978485e-01 2.699999999999999969e-02
1.524999999999999967e-01 2.718509397628836310e-02
1.549999999999999989e-01 2.844306751205073411e-02
1.575000000000000011e-01 2.984395719388799328e-02
1.577668491813185581e-01 2.999999999999999889e-02
1.600000000000000033e-01 3.116280557081559446e-02
1.625000000000000056e-01 3.251441894407516853e-02
1.634504969215848924e-01 3.300000000000000155e-02
1.650000000000000078e-01 3.369147779836838275e-02
1.675000000000000100e-01 3.464109827381926798e-02
1.700000000000000122e-01 3.544548253577595870e-02
1.719066088769504730e-01 3.600000000000000422e-02
1.725000000000000144e-01 3.615104519194348165e-02
1.750000000000000167e-01 3.681712299688187640e-02
1.774999999999999911e-01 3.766958083790096501e-02
1.799999999999999933e-01 3.883983809284418526e-02
1.802793478750571166e-01 3.899999999999999994e-02
1.824999999999999956e-01 4.021048307123465532e-02
1.849999999999999978e-01 4.192275213268767398e-02
1.851031930996353270e-01 4.200000000000000261e-02
1.875000000000000000e-01 4.376108143218252616e-02
1.889827784850704184e-01 4.499999999999999833e-02
1.900000000000000022e-01 4.587557081044631169e-02
1.921810609010468351e-01 4.800000000000000100e-02
1.925000000000000044e-01 4.834079911745513963e-02
1.947016582334377133e-01 5.100000000000000366e-02
1.950000000000000067e-01 5.141736826429271767e-02
1.967053859073775723e-01 5.399999999999999939e-02
1.975000000000000089e-01 5.538961442722898504e-02
1.984136594117033303e-01 5.700000000000000205e-02
1.999911789260190031e-01 5.999999999999999778e-02
2.000000000000000111e-01 6.001627806385233244e-02
2.016997764180969710e-01 6.300000000000000044e-02
2.025000000000000133e-01 6.441237074110880978e-02
2.034316841672358378e-01 6.600000000000000311e-02
2.050000000000000155e-01 6.891891012890875856e-02
2.050439608413121562e-01 6.900000000000000577e-02
2.064724641630931445e-01 7.200000000000000844e-02
2.074892913554576834e-01 7.499999999999999722e-02
2.075000000000000178e-01 7.504439326737633031e-02
2.082492792794132519e-01 7.799999999999999989e-02
2.086833955085110326e-01 8.100000000000000255e-02
2.088762359277263059e-01 8.400000000000000522e-02
2.088999411470308376e-01 8.700000000000000788e-02
2.088180829252091475e-01 8.999999999999999667e-02
2.086906893523076956e-01 9.299999999999999933e-02
2.085740971411694789e-01 9.600000000000000200e-02
2.085091495857541999e-01 9.900000000000000466e-02
2.085008005156946398e-01 1.020000000000000073e-01
2.084994568725556663e-01 1.049999999999999961e-01
2.084146029308741044e-01 1.079999999999999988e-01
2.081531673448522302e-01 1.110000000000000014e-01
2.076620460036243399e-01 1.140000000000000041e-01
2.075000000000000178e-01 1.147245695662527792e-01
2.070310549459180582e-01 1.170000000000000068e-01
2.063287894351638063e-01 1.199999999999999956e-01
2.056559348598652470e-01 1.229999999999999982e-01
2.051128674543250263e-01 1.260000000000000009e-01
2.050000000000000155e-01 1.268794176456398970e-01
2.047538324157280876e-01 1.290000000000000036e-01
2.044264772893978066e-01 1.320000000000000062e-01
2.039314842610860656e-01 1.350000000000000089e-01
2.030878295495212316e-01 1.380000000000000115e-01
2.025000000000000133e-01 1.393852143943338229e-01
2.018909665793741925e-01 1.410000000000000142e-01
2.004026496896837151e-01 1.440000000000000169e-01
2.000000000000000111e-01 1.446978045770943855e-01
1.988592740654537838e-01 1.469999999999999918e-01
1.975000000000000089e-01 1.495400781226851605e-01
1.972880856386832749e-01 1.499999999999999944e-01
1.959042851299293841e-01 1.529999999999999971e-01
1.950000000000000067e-01 1.548955740682012583e-01
1.945365148004551958e-01 1.559999999999999998e-01
1.932662707334781849e-01 1.590000000000000024e-01
1.925000000000000044e-01 1.607420596144891467e-01
1.920035923574976156e-01 1.620000000000000051e-01
1.908172852286215970e-01 1.650000000000000078e-01
1.900000000000000022e-01 1.669521561773582019e-01
1.895976967556331771e-01 1.680000000000000104e-01
1.883563839605952861e-01 1.710000000000000131e-01
1.875000000000000000e-01 1.727487485530422306e-01
1.868986173736501000e-01 1.740000000000000158e-01
1.851584783534048206e-01 1.769999999999999907e-01
1.849999999999999978e-01 1.772430298180895092e-01
1.831616641021944492e-01 1.799999999999999933e-01
1.824999999999999956e-01 1.809132777826277794e-01
1.809839661203539729e-01 1.829999999999999960e-01
1.799999999999999933e-01 1.843537234934921887e-01
1.788553132180861482e-01 1.859999999999999987e-01
1.774999999999999911e-01 1.880134118660956866e-01
1.768807138258841338e-01 1.890000000000000013e-01
1.750189210299007980e-01 1.920000000000000040e-01
1.750000000000000167e-01 1.920308715794372956e-01
1.733153850590626321e-01 1.950000000000000067e-01
1.725000000000000144e-01 1.963741188421891937e-01
1.715982438057546966e-01 1.980000000000000093e-01
1.700000000000000122e-01 2.007497939062702075e-01
1.698624322295924083e-01 2.010000000000000120e-01
1.682002468786152893e-01 2.040000000000000147e-01
1.675000000000000100e-01 2.051819815770269950e-01
1.664553194039568029e-01 2.070000000000000173e-01
1.650000000000000078e-01 2.093168225133564819e-01
1.645644178065576169e-01 2.099999999999999922e-01
1.625000000000000056e-01 2.129418220059538513e-01
1.624563401983469546e-01 2.129999999999999949e-01
1.600000000000000033e-01 2.159860215727562593e-01
1.599871898043744300e-01 2.159999999999999976e-01
1.575000000000000011e-01 2.185392724825296340e-01
1.569910515916558003e-01 2.190000000000000002e-01
1.549999999999999989e-01 2.207622672270061204e-01
1.534691221860219612e-01 2.220000000000000029e-01
1.524999999999999967e-01 2.228073692297727060e-01
1.499999999999999944e-01 2.248221204994550471e-01
1.497874314182366662e-01 2.250000000000000056e-01
1.474999999999999922e-01 2.270343069275804482e-01
1.464273347038922701e-01 2.280000000000000082e-01
1.449999999999999900e-01 2.293715825524514085e-01
1.433157134607809247e-01 2.310000000000000109e-01
1.425000000000000155e-01 2.318273287963314999e-01
1.403238655952235570e-01 2.340000000000000135e-01
1.400000000000000133e-01 2.343314272585823310e-01
1.375000000000000111e-01 2.368250581076949690e-01
1.373217111202769958e-01 2.370000000000000162e-01
1.350000000000000089e-01 2.393054413944297187e-01
1.342750679986811913e-01 2.399999999999999911e-01
1.325000000000000067e-01 2.417480463292397130e-01
1.311819839176129043e-01 2.429999999999999938e-01
1.300000000000000044e-01 2.441621897387169227e-01
1.280329822563317510e-01 2.459999999999999964e-01
1.275000000000000022e-01 2.465110114087502857e-01
1.250000000000000000e-01 2.487271245336688807e-01
1.246650983764380494e-01 2.489999999999999991e-01
1.224999999999999978e-01 2.507674054697600630e-01
1.206998567849447979e-01 2.520000000000000018e-01
1.199999999999999956e-01 2.524945959513586469e-01
1.175000000000000072e-01 2.540412545720672211e-01
1.156896810071070814e-01 2.550000000000000044e-01
1.150000000000000050e-01 2.553983764335382434e-01
1.125000000000000028e-01 2.567292122930714404e-01
1.100000000000000006e-01 2.579264652491953247e-01
1.098466436584322886e-01 2.580000000000000071e-01
1.074999999999999983e-01 2.592606181264752729e-01
1.049999999999999961e-01 2.605133643372418706e-01
1.040289924072238109e-01 2.610000000000000098e-01
1.025000000000000078e-01 2.618645329688432111e-01
1.000000000000000056e-01 2.632226662931362871e-01
9.855177460500352815e-02 2.640000000000000124e-01
9.750000000000000333e-02 2.646317593903578791e-01
9.500000000000000111e-02 2.661041175479074705e-01
9.345693724794604251e-02 2.670000000000000151e-01
9.249999999999999889e-02 2.676231039124113420e-01
8.999999999999999667e-02 2.692021297827583703e-01
8.864936020321592669e-02 2.700000000000000178e-01
8.750000000000000833e-02 2.707564961536583215e-01
8.500000000000000611e-02 2.721622911714528525e-01
8.306080167251725377e-02 2.730000000000000204e-01
8.250000000000000389e-02 2.732676794598810632e-01
8.000000000000000167e-02 2.741300442458154407e-01
7.749999999999999944e-02 2.746720510154234685e-01
7.499999999999999722e-02 2.750223593413042011e-01
7.249999999999999500e-02 2.753146447841089417e-01
7.000000000000000666e-02 2.756714525988298581e-01
6.845180086738709979e-02 2.760000000000000231e-01
6.750000000000000444e-02 2.762498560027082384e-01
6.500000000000000222e-02 2.771817372050237038e-01
6.250000000000000000e-02 2.783450816850042142e-01
6.126076017128378320e-02 2.790000000000000258e-01
5.999999999999999778e-02 2.797822341611771457e-01
5.750000000000000250e-02 2.812366468389983498e-01
5.596269890605209962e-02 2.820000000000000284e-01
5.500000000000000028e-02 2.825425338861354274e-01
5.249999999999999806e-02 2.836720583830672493e-01
5.000000000000000278e-02 2.845166481849253359e-01
4.816632250528392334e-02 2.850000000000000311e-01
4.750000000000000056e-02 2.852247044992459180e-01
4.499999999999999833e-02 2.858833101381542119e-01
4.250000000000000305e-02 2.863280972957604753e-01
4.000000000000000083e-02 2.865353212365437385e-01
3.749999999999999861e-02 2.864806039713665986e-01
3.500000000000000333e-02 2.861467877976844876e-01
3.250000000000000111e-02 2.855155032131083681e-01
3.111888121872835589e-02 2.850000000000000311e-01
2.999999999999999889e-02 2.846465721316969733e-01
2.750000000000000014e-02 2.836179243909382475e-01
2.500000000000000139e-02 2.823513659512077445e-01
2.436473806930896865e-02 2.820000000000000284e-01
2.249999999999999917e-02 2.810666385326995864e-01
2.000000000000000042e-02 2.797188018089584727e-01
1.873573778777453541e-02 2.790000000000000258e-01
1.750000000000000167e-02 2.783487173173491147e-01
1.499999999999999944e-02 2.770142322271607060e-01
1.308282475504781231e-02 2.760000000000000231e-01
1.250000000000000069e-02 2.757078204834316759e-01
1.000000000000000021e-02 2.746392796859865593e-01
7.499999999999999722e-03 2.737826661233490610e-01
5.000000000000000104e-03 2.731996674933651614e-01
3.262758885167440798e-03 2.730000000000000204e-01
2.500000000000000052e-03 2.729113902616988607e-01
